source,target
12980073,15886618
12980073,16076249
12980073,2774199
12980073,8411977
13015862,13018931
13015862,13512106
13015862,14013862
13015862,14138530
13015862,14240213
13015862,14889250
13015862,15132738
13015862,15675892
13015862,15880170
13018931,13512106
13018931,14013862
13018931,14138530
13018931,14240213
13018931,14889250
13018931,15132738
13018931,15675892
13018931,15880170
13085415,14762815
13131167,11235214
13131167,11288508
13131167,12820438
13131167,13132266
13131167,14425449
13131167,14487167
13131167,14524540
13131167,14975671
13131167,16063398
13131167,16192407
13131167,2144850
13131167,3188100
13131167,3453362
13131167,3491642
13131167,4660526
13131167,5145361
13131167,6239889
13131167,8207424
13131167,9479496
13131167,9571902
13131167,9711915
13131380,14371489
13131380,16065127
13132266,14487167
13132266,16063398
1313815,11128659
1313815,11277476
1313815,12845244
1313815,12946480
1313815,14628029
1313815,14662308
1313815,2938448
1313815,3074240
1313815,3133146
1313815,3182280
1313815,4683108
1313815,4694718
1313815,4751225
1313815,4898736
1313815,4937839
1313815,6278773
1313815,6357839
1313815,6477463
1313815,7864187
1313815,7996216
1313815,9651927
1314084,12667831
1314084,12767598
1314084,1415663
1314084,15990200
1314084,3037714
1314084,6335305
1314084,6356295
1314084,6453776
1314084,8048506
1314084,9884243
13154274,15553110
13185335,10340752
13185335,10492802
13185335,10569437
13185335,10759401
13185335,12139865
13185335,12145591
13185335,12149016
13185335,12338111
13185335,13317069
13185335,15663437
13185335,1672894
13185335,3791464
13185335,4333508
13185335,5912305
13185335,6788680
13185335,7425954
13185335,7456353
13185335,7781451
13185335,8157960
13185335,8889808
13185335,9359230
13185335,9378759
13185335,997073
1322270,11835325
1322270,12729204
1322270,1636751
1322270,3524008
1322270,3556337
1322270,4981407
1322270,5236111
1322270,6503245
1322270,6563528
1322270,8317730
13277489,10492009
13277489,14061409
13277489,4010752
13277489,5860571
13277489,7158574
13277489,7238823
13277489,8670669
13317069,10340752
13317069,10492802
13317069,10569437
13317069,10759401
13317069,12139865
13317069,12145591
13317069,12149016
13317069,12338111
13317069,15663437
13317069,1672894
13317069,3791464
13317069,4333508
13317069,5912305
13317069,6788680
13317069,7425954
13317069,7456353
13317069,7781451
13317069,8157960
13317069,8889808
13317069,9359230
13317069,9378759
13317069,997073
13426792,10672773
13426792,13532571
13426792,13760203
13426792,16175822
13426792,2483599
13426792,4153342
13426792,458381
13426792,5268660
13426792,5423491
13426792,5659006
13426792,5735091
13426792,657168
13426792,7245929
13426792,813402
13426792,9911250
13493894,14728316
13493894,14731687
13512106,14013862
13512106,14138530
13512106,14240213
13512106,14889250
13512106,15132738
13512106,15675892
13512106,15880170
13530326,10532431
13530326,13813727
13530326,14115469
13530326,15269297
13530326,15420317
13530326,15483508
13530326,2030649
13530326,4086392
13530326,4348204
13530326,5573492
13530326,5670752
13530326,617709
13530326,8290072
13532571,13760203
13533418,10749183
13533418,1077103
13533418,1176814
13533418,12408255
13533418,13719925
13533418,1374369
13533418,14000322
13533418,14007334
13533418,14407068
13533418,14440745
13533418,14627973
13533418,15209242
13533418,15624180
13533418,2720238
13533418,2797525
13533418,2858823
13533418,2997086
13533418,4461751
13533418,4759182
13533418,4774824
13533418,4775953
13533418,4815920
13533418,6023080
13533418,6058246
13533418,6140042
13533418,6142484
13533418,6260292
13533418,7640461
13533418,9684424
13580303,14007133
13580303,15500293
13580303,15542181
13580836,15552769
13585994,14999593
13719925,10749183
13719925,1077103
13719925,1176814
13719925,12408255
13719925,1374369
13719925,14000322
13719925,14007334
13719925,14407068
13719925,14440745
13719925,14627973
13719925,15209242
13719925,15624180
13719925,2720238
13719925,2797525
13719925,2858823
13719925,2997086
13719925,4461751
13719925,4759182
13719925,4774824
13719925,4775953
13719925,4815920
13719925,6023080
13719925,6058246
13719925,6140042
13719925,6142484
13719925,6260292
13719925,7640461
13719925,9684424
1374369,14407068
1374369,14440745
1374369,14627973
1374369,2997086
1374369,4759182
1374369,4774824
1374369,4775953
1374369,4815920
1374369,6260292
1374369,9684424
13813613,15001228
13813613,15338216
13813727,10532431
13813727,14115469
13813727,15269297
13813727,15420317
13813727,15483508
13813727,2030649
13813727,4086392
13813727,4348204
13813727,5573492
13813727,5670752
13813727,617709
13813727,8290072
13814024,15050906
13814024,15361183
13814024,15392062
13966279,15630842
13988960,13580836
13988960,15552769
13988960,15611253
13988960,15783171
13988960,15803282
13988960,3846464
13988960,5376090
13988960,5615295
13988960,8873892
13988960,991590
13990078,10513527
13990078,13966279
13990078,15630842
13990078,5733377
13990078,7099094
13995200,14086893
14000322,10749183
14000322,1077103
14000322,1176814
14000322,12408255
14000322,1374369
14000322,14007334
14000322,14407068
14000322,14440745
14000322,14627973
14000322,15209242
14000322,15624180
14000322,2720238
14000322,2797525
14000322,2858823
14000322,2997086
14000322,4461751
14000322,4759182
14000322,4774824
14000322,4775953
14000322,4815920
14000322,6023080
14000322,6058246
14000322,6140042
14000322,6142484
14000322,6260292
14000322,7640461
14000322,9684424
14007133,15500293
14007133,15542181
14007334,10749183
14007334,1077103
14007334,1176814
14007334,12408255
14007334,1374369
14007334,14407068
14007334,14440745
14007334,14627973
14007334,15209242
14007334,15624180
14007334,2720238
14007334,2797525
14007334,2858823
14007334,2997086
14007334,4461751
14007334,4759182
14007334,4774824
14007334,4775953
14007334,4815920
14007334,6023080
14007334,6058246
14007334,6140042
14007334,6142484
14007334,6260292
14007334,7640461
14007334,9684424
14013862,14138530
14013862,14240213
14013862,14889250
14013862,15132738
14013862,15675892
14013862,15880170
14061409,10492009
14061409,4010752
14061409,5860571
14061409,7158574
14061409,7238823
14061409,8670669
14062099,13813613
14062099,15001228
14062099,15338216
14062099,2190981
14062099,7326385
14062099,7396946
14062099,957373
14116929,13580303
14116929,14007133
14116929,15500293
14116929,15542181
14116929,15658798
14116929,2240557
14116929,2489624
14116929,3757022
14116929,4236225
14116929,8938335
14116929,8943894
14116929,8944691
14116929,9027979
14116929,9911157
14138530,14240213
14138530,14889250
14138530,15132738
14138530,15675892
14138530,15880170
14138831,10524169
14138831,10527758
14138831,10561765
14138831,10594657
14138831,10749183
14138831,1077103
14138831,1176814
14138831,11968714
14138831,12284339
14138831,12387584
14138831,12408255
14138831,13533418
14138831,13719925
14138831,1374369
14138831,14000322
14138831,14007334
14138831,14407068
14138831,14440745
14138831,14627973
14138831,15209242
14138831,15624180
14138831,15840567
14138831,2233207
14138831,2277038
14138831,2382001
14138831,2480487
14138831,2481932
14138831,2720238
14138831,2797525
14138831,2858823
14138831,2997086
14138831,3643433
14138831,3668478
14138831,3970402
14138831,4039590
14138831,4061202
14138831,4115608
14138831,4273804
14138831,4461751
14138831,4759182
14138831,4774824
14138831,4775953
14138831,4815920
14138831,508350
14138831,5446859
14138831,5698971
14138831,5749790
14138831,585767
14138831,6023080
14138831,6058246
14138831,6140042
14138831,6142484
14138831,6260292
14138831,6669698
14138831,671518
14138831,7041361
14138831,7274152
14138831,7302425
14138831,7319214
14138831,7424428
14138831,742492
14138831,7428178
14138831,7512087
14138831,7524352
14138831,7640461
14138831,8911135
14138831,965181
14138831,9684424
1415663,12667831
1415663,12767598
1415663,15990200
1415663,3037714
1415663,6335305
1415663,6356295
1415663,6453776
1415663,8048506
1415663,9884243
14237599,15635624
14237599,15737202
14240213,14889250
14240213,15132738
14240213,15675892
14240213,15880170
14371489,16065127
14407068,14440745
14407068,14627973
14425449,11235214
14425449,11288508
14425449,12820438
14425449,13132266
14425449,14487167
14425449,14524540
14425449,14975671
14425449,16063398
14425449,16192407
14425449,2144850
14425449,3188100
14425449,3453362
14425449,3491642
14425449,4660526
14425449,5145361
14425449,6239889
14425449,8207424
14425449,9479496
14425449,9571902
14425449,9711915
14428149,13493894
14428149,14597164
14428149,14728316
14428149,14731687
14428149,16037228
14428149,16060919
14428149,16167628
14428149,3765963
14428149,6806686
14440745,14627973
14467786,10975968
14467786,1245542
14467786,14484295
14467786,14755068
14467786,15719557
14467786,15906530
14467786,15908725
14467786,15969277
14467786,16084181
14467786,16179659
14467786,16193511
14467786,4156578
14467786,5926507
14467786,7347485
14467786,7815830
14467786,8912595
14484295,10975968
14484295,1245542
14484295,14755068
14484295,15719557
14484295,15906530
14484295,15908725
14484295,15969277
14484295,16084181
14484295,16179659
14484295,16193511
14484295,4156578
14484295,5926507
14484295,7347485
14484295,7815830
14484295,8912595
14487167,16063398
14524540,11235214
14524540,11288508
14524540,12820438
14524540,13132266
14524540,14487167
14524540,14975671
14524540,16063398
14524540,16192407
14524540,2144850
14524540,3188100
14524540,3453362
14524540,3491642
14524540,4660526
14524540,5145361
14524540,6239889
14524540,8207424
14524540,9479496
14524540,9571902
14524540,9711915
1459460,11033122
1459460,11157887
1459460,11499286
1459460,15189921
1459460,2605192
1459460,4172652
1459460,5846701
1459460,6391688
1459460,6957740
1459460,7970729
14597164,13493894
14597164,14728316
14597164,14731687
14597164,16037228
14597164,16060919
14597164,16167628
14597164,3765963
14597164,6806686
1460429,10148510
1460429,10234546
1460429,10672773
1460429,11264219
1460429,13426792
1460429,13532571
1460429,13760203
1460429,16175822
1460429,2483599
1460429,4153342
1460429,458381
1460429,5268660
1460429,5423491
1460429,5444436
1460429,5659006
1460429,5735091
1460429,5792977
1460429,6271139
1460429,657168
1460429,7245929
1460429,7853522
1460429,813402
1460429,9474269
1460429,9591367
1460429,9911250
14628029,14662308
14704634,1111879
14704634,12623629
14704634,14734642
14704634,14844368
14704634,14860130
14704634,15661554
14704634,15886618
14704634,16076249
14704634,2774199
14704634,8411977
14728316,14731687
14734642,1111879
14734642,12623629
14734642,14844368
14734642,14860130
14734642,15661554
14734642,15886618
14734642,16076249
14734642,2774199
14734642,8411977
14755068,10975968
14755068,1245542
14755068,15719557
14755068,15906530
14755068,15908725
14755068,15969277
14755068,16084181
14755068,16179659
14755068,16193511
14755068,4156578
14755068,5926507
14755068,7347485
14755068,7815830
14755068,8912595
14824,10055829
14824,13493894
14824,14428149
14824,14597164
14824,14728316
14824,14731687
14824,16037228
14824,16060919
14824,16167628
14824,3169309
14824,3765963
14824,6287353
14824,6557409
14824,6806686
14824,8180776
14824,8328932
14824,9724646
14844368,1111879
14844368,12623629
14844368,14860130
14844368,15661554
14844368,15886618
14844368,16076249
14844368,2774199
14844368,8411977
14860130,1111879
14860130,12623629
14860130,15661554
14860130,15886618
14860130,16076249
14860130,2774199
14860130,8411977
14889250,15132738
14889250,15675892
14889250,15880170
14975671,11235214
14975671,11288508
14975671,12820438
14975671,13132266
14975671,14487167
14975671,16063398
14975671,3188100
14975671,4660526
14975671,6239889
14975671,9479496
14975671,9571902
14975671,9711915
15001228,15338216
15045440,10647959
15045440,15189487
15045440,15426642
15045440,16149114
15045440,16163763
15045440,2562775
15045440,5678795
15045440,5699896
15045440,7272475
15045440,9048695
15045440,950126
15050906,15361183
15050906,15392062
15132738,15675892
15132738,15880170
15189487,10647959
15189487,15426642
15189487,16149114
15189487,16163763
15189487,2562775
15189487,5678795
15189487,5699896
15189487,7272475
15189487,9048695
15189487,950126
15209242,10749183
15209242,1077103
15209242,1176814
15209242,12408255
15209242,1374369
15209242,14407068
15209242,14440745
15209242,14627973
15209242,15624180
15209242,2720238
15209242,2797525
15209242,2858823
15209242,2997086
15209242,4461751
15209242,4759182
15209242,4774824
15209242,4775953
15209242,4815920
15209242,6023080
15209242,6058246
15209242,6140042
15209242,6142484
15209242,6260292
15209242,7640461
15209242,9684424
15269297,10532431
15269297,14115469
15269297,15420317
15269297,15483508
15269297,2030649
15269297,4086392
15269297,4348204
15269297,5573492
15269297,5670752
15269297,617709
15269297,8290072
15361183,15392062
15420317,10532431
15420317,14115469
15420317,15483508
15420317,2030649
15420317,4086392
15420317,4348204
15420317,5573492
15420317,5670752
15420317,617709
15420317,8290072
15483508,10532431
15483508,14115469
15483508,2030649
15483508,4086392
15483508,4348204
15483508,5573492
15483508,5670752
15483508,617709
15483508,8290072
15500293,15542181
15611253,13580836
15611253,15552769
15611253,15783171
15611253,15803282
15611253,3846464
15611253,5376090
15611253,5615295
15611253,8873892
15611253,991590
15624180,10749183
15624180,1077103
15624180,1176814
15624180,12408255
15624180,1374369
15624180,14407068
15624180,14440745
15624180,14627973
15624180,2720238
15624180,2797525
15624180,2858823
15624180,2997086
15624180,4461751
15624180,4759182
15624180,4774824
15624180,4775953
15624180,4815920
15624180,6023080
15624180,6058246
15624180,6140042
15624180,6142484
15624180,6260292
15624180,7640461
15624180,9684424
15635624,15737202
1563726,10913703
1563726,11012237
1563726,15741201
1563726,15798371
1563726,15844114
1563726,15966967
1563726,16090478
1563726,1619015
1563726,1724396
1563726,317884
1563726,335011
1563726,4452494
1563726,4571450
1563726,4795403
1563726,4890788
1563726,5403803
1563726,6218544
1563726,6412153
1563726,6585953
1563726,6814502
1563726,6973257
1563726,7695856
1563726,9603621
15658798,13580303
15658798,14007133
15658798,15500293
15658798,15542181
15658798,2240557
15658798,2489624
15658798,3757022
15658798,4236225
15658798,8938335
15658798,8943894
15658798,8944691
15658798,9027979
15658798,9911157
15661554,15886618
15663437,10340752
15663437,10492802
15663437,10569437
15663437,10759401
15663437,12139865
15663437,12145591
15663437,12149016
15663437,12338111
15663437,7425954
15663437,7456353
15675892,15880170
15702566,10519792
15702566,11826802
15702566,11954966
15702566,12307369
15702566,13814024
15702566,15050906
15702566,15361183
15702566,15392062
15702566,15844846
15702566,2029635
15702566,3804078
15702566,6667247
15702566,7296562
15702566,8993832
15719557,4156578
15719557,7347485
15719557,8912595
15741201,15798371
15741201,15844114
15783171,13580836
15783171,15552769
15783171,15803282
15783171,3846464
15783171,5376090
15783171,5615295
15783171,8873892
15783171,991590
15798371,15844114
15803282,13580836
15803282,15552769
15803282,3846464
15803282,5376090
15803282,5615295
15803282,8873892
15803282,991590
15826791,12184351
15826791,3802857
15826791,7246115
15826791,824318
15826791,8933459
15840567,10524169
15840567,10527758
15840567,10561765
15840567,10594657
15840567,10749183
15840567,1077103
15840567,1176814
15840567,11968714
15840567,12284339
15840567,12387584
15840567,12408255
15840567,13533418
15840567,13719925
15840567,1374369
15840567,14000322
15840567,14007334
15840567,14407068
15840567,14440745
15840567,14627973
15840567,15209242
15840567,15624180
15840567,2233207
15840567,2277038
15840567,2382001
15840567,2480487
15840567,2481932
15840567,2720238
15840567,2797525
15840567,2858823
15840567,2997086
15840567,3643433
15840567,3668478
15840567,3970402
15840567,4039590
15840567,4061202
15840567,4115608
15840567,4273804
15840567,4461751
15840567,4759182
15840567,4774824
15840567,4775953
15840567,4815920
15840567,508350
15840567,5446859
15840567,5698971
15840567,5749790
15840567,585767
15840567,6023080
15840567,6058246
15840567,6140042
15840567,6142484
15840567,6260292
15840567,6669698
15840567,671518
15840567,7041361
15840567,7274152
15840567,7302425
15840567,7319214
15840567,7424428
15840567,742492
15840567,7428178
15840567,7512087
15840567,7524352
15840567,7640461
15840567,8911135
15840567,965181
15840567,9684424
15844846,10519792
15844846,11826802
15844846,11954966
15844846,12307369
15844846,13814024
15844846,15050906
15844846,15361183
15844846,15392062
15844846,2029635
15844846,3804078
15844846,6667247
15844846,7296562
15844846,8993832
15906530,10975968
15906530,1245542
15906530,15719557
15906530,15908725
15906530,15969277
15906530,16084181
15906530,16179659
15906530,16193511
15906530,4156578
15906530,5926507
15906530,7347485
15906530,7815830
15906530,8912595
15908725,10975968
15908725,1245542
15908725,15719557
15908725,15969277
15908725,16084181
15908725,16179659
15908725,16193511
15908725,4156578
15908725,5926507
15908725,7347485
15908725,7815830
15908725,8912595
15966967,10913703
15966967,11012237
15966967,15741201
15966967,15798371
15966967,15844114
15966967,16090478
15966967,1619015
15966967,1724396
15966967,317884
15966967,335011
15966967,4452494
15966967,4571450
15966967,5403803
15966967,6585953
15966967,6973257
15966967,7695856
15969277,10975968
15969277,1245542
15969277,15719557
15969277,16084181
15969277,16179659
15969277,16193511
15969277,4156578
15969277,5926507
15969277,7347485
15969277,7815830
15969277,8912595
16037228,13493894
16037228,14728316
16037228,14731687
16037228,16060919
16037228,16167628
16037228,3765963
16037228,6806686
16060919,13493894
16060919,14728316
16060919,14731687
16060919,16167628
16060919,3765963
16060919,6806686
16076249,1111879
16076249,12623629
16076249,15661554
16076249,15886618
16076249,2774199
16076249,8411977
16084181,10975968
16084181,1245542
16084181,15719557
16084181,16179659
16084181,16193511
16084181,4156578
16084181,5926507
16084181,7347485
16084181,7815830
16084181,8912595
16090478,10913703
16090478,11012237
16090478,15741201
16090478,15798371
16090478,15844114
16090478,1619015
16090478,1724396
16090478,317884
16090478,335011
16090478,4452494
16090478,4571450
16090478,5403803
16090478,6585953
16090478,6973257
16090478,7695856
16149114,10647959
16149114,15426642
16149114,16163763
16149114,2562775
16149114,5678795
16149114,5699896
16149114,7272475
16149114,9048695
16149114,950126
16163763,10647959
16163763,15426642
16163763,2562775
16163763,5678795
16163763,5699896
16163763,7272475
16163763,9048695
16163763,950126
16167628,13493894
16167628,14728316
16167628,14731687
16167628,3765963
16167628,6806686
16175822,10672773
16175822,13532571
16175822,13760203
16175822,2483599
16175822,4153342
16175822,458381
16175822,5268660
16175822,5423491
16175822,5659006
16175822,5735091
16175822,657168
16175822,7245929
16175822,813402
16175822,9911250
16179659,10975968
16179659,1245542
16179659,15719557
16179659,16193511
16179659,4156578
16179659,5926507
16179659,7347485
16179659,7815830
16179659,8912595
1619015,10913703
1619015,11012237
1619015,15741201
1619015,15798371
1619015,15844114
1619015,1724396
1619015,4452494
1619015,4571450
1619015,5403803
1619015,6585953
1619015,6973257
1619015,7695856
16192407,11235214
16192407,11288508
16192407,12820438
16192407,13132266
16192407,14487167
16192407,14975671
16192407,16063398
16192407,2144850
16192407,3188100
16192407,3453362
16192407,3491642
16192407,4660526
16192407,5145361
16192407,6239889
16192407,8207424
16192407,9479496
16192407,9571902
16192407,9711915
16193511,10975968
16193511,1245542
16193511,15719557
16193511,4156578
16193511,5926507
16193511,7347485
16193511,7815830
16193511,8912595
1636751,11835325
1636751,12729204
1636751,3524008
1636751,3556337
1636751,4981407
1636751,5236111
1636751,6503245
1636751,6563528
1636751,8317730
1643806,10975968
1643806,11142544
1643806,11144198
1643806,11305334
1643806,11311311
1643806,1245542
1643806,12789547
1643806,12878638
1643806,12974916
1643806,14467786
1643806,14484295
1643806,14755068
1643806,15719557
1643806,15906530
1643806,15908725
1643806,15969277
1643806,16084181
1643806,16179659
1643806,16193511
1643806,1652167
1643806,3073631
1643806,3139551
1643806,3263922
1643806,4156578
1643806,4620464
1643806,4679499
1643806,4708449
1643806,4711265
1643806,4758964
1643806,4831100
1643806,4898138
1643806,5926507
1643806,6178264
1643806,6364588
1643806,6477487
1643806,7347485
1643806,7815830
1643806,8129791
1643806,8912595
1643806,9548627
1643806,9889934
1649603,16087746
1652167,10975968
1652167,11142544
1652167,11144198
1652167,11305334
1652167,11311311
1652167,1245542
1652167,12789547
1652167,12878638
1652167,12974916
1652167,14467786
1652167,14484295
1652167,14755068
1652167,15719557
1652167,15906530
1652167,15908725
1652167,15969277
1652167,16084181
1652167,16179659
1652167,16193511
1652167,3073631
1652167,3139551
1652167,3263922
1652167,4156578
1652167,4620464
1652167,4679499
1652167,4708449
1652167,4711265
1652167,4758964
1652167,4831100
1652167,4898138
1652167,5926507
1652167,6178264
1652167,6364588
1652167,6477487
1652167,7347485
1652167,7815830
1652167,8129791
1652167,8912595
1652167,9548627
1652167,9889934
1672045,10135279
1672045,13780270
1672045,2048661
1672045,2171246
1672045,2576315
1672045,3847045
1672045,4162609
1672045,5169065
1672045,744683
1672045,7700011
1672045,814384
1672045,8711926
1672045,9237599
1672894,10340752
1672894,10492802
1672894,10569437
1672894,10759401
1672894,12139865
1672894,12145591
1672894,12149016
1672894,12338111
1672894,15663437
1672894,3791464
1672894,4333508
1672894,5912305
1672894,6788680
1672894,7425954
1672894,7456353
1672894,7781451
1672894,8157960
1672894,8889808
1672894,9359230
1672894,9378759
1693941,11183071
1693941,11261267
1693941,11273080
1693941,11299639
1693941,12702561
1693941,15905831
1693941,7978487
1693941,8015331
1693941,9498728
1724396,10913703
1724396,11012237
1724396,15741201
1724396,15798371
1724396,15844114
1724396,4452494
1724396,4571450
1724396,5403803
1724396,6585953
1724396,6973257
1724396,7695856
180623,11905573
180623,13724721
180623,2614289
180623,5425123
180623,8907338
1873251,1111879
1873251,12623629
1873251,12980073
1873251,14704634
1873251,14734642
1873251,14844368
1873251,14860130
1873251,15661554
1873251,15886618
1873251,16076249
1873251,2774199
1873251,3529326
1873251,3618925
1873251,5189563
1873251,6976248
1873251,7011525
1873251,8360119
1873251,8411977
1873251,9997004
1948933,10340752
1948933,10492802
1948933,10569437
1948933,10759401
1948933,11839653
1948933,12139865
1948933,12145591
1948933,12149016
1948933,12338111
1948933,13185335
1948933,13317069
1948933,15663437
1948933,1672894
1948933,3496830
1948933,3791464
1948933,4333508
1948933,5912305
1948933,6739509
1948933,6788680
1948933,6811090
1948933,7425954
1948933,7456353
1948933,7781451
1948933,8157960
1948933,8320676
1948933,8889808
1948933,9359230
1948933,9378759
1948933,997073
2029635,10519792
2029635,11826802
2029635,11954966
2029635,12307369
2029635,13814024
2029635,15050906
2029635,15361183
2029635,15392062
2029635,3804078
2029635,6667247
2029635,7296562
2029635,8993832
2030649,10532431
2030649,14115469
2030649,4086392
2030649,4348204
2030649,5573492
2030649,5670752
2030649,8290072
2048661,10135279
2048661,13780270
2048661,2576315
2048661,3847045
2048661,4162609
2048661,8711926
2099192,10532431
2099192,11957276
2099192,12100861
2099192,12176176
2099192,12218267
2099192,13530326
2099192,13813727
2099192,14115469
2099192,15269297
2099192,15420317
2099192,15483508
2099192,2030649
2099192,3990752
2099192,4035068
2099192,4051791
2099192,4078407
2099192,4086392
2099192,4348204
2099192,5573492
2099192,5670752
2099192,5779994
2099192,617709
2099192,8290072
2099192,8565636
2099192,9101975
2144850,11235214
2144850,11288508
2144850,12820438
2144850,13132266
2144850,14487167
2144850,14975671
2144850,16063398
2144850,3188100
2144850,3453362
2144850,3491642
2144850,4660526
2144850,5145361
2144850,6239889
2144850,8207424
2144850,9479496
2144850,9571902
2144850,9711915
2171246,10135279
2171246,13780270
2171246,2048661
2171246,2576315
2171246,3847045
2171246,4162609
2171246,5169065
2171246,744683
2171246,7700011
2171246,814384
2171246,8711926
2171246,9237599
2190981,13813613
2190981,15001228
2190981,15338216
2190981,7326385
2190981,7396946
2233207,10524169
2233207,10527758
2233207,10561765
2233207,10594657
2233207,10749183
2233207,1077103
2233207,1176814
2233207,11968714
2233207,12284339
2233207,12387584
2233207,12408255
2233207,13533418
2233207,13719925
2233207,1374369
2233207,14000322
2233207,14007334
2233207,14407068
2233207,14440745
2233207,14627973
2233207,15209242
2233207,15624180
2233207,2277038
2233207,2382001
2233207,2480487
2233207,2481932
2233207,2720238
2233207,2797525
2233207,2858823
2233207,2997086
2233207,3643433
2233207,3668478
2233207,3970402
2233207,4039590
2233207,4061202
2233207,4115608
2233207,4273804
2233207,4461751
2233207,4759182
2233207,4774824
2233207,4775953
2233207,4815920
2233207,5446859
2233207,5698971
2233207,5749790
2233207,6023080
2233207,6058246
2233207,6140042
2233207,6142484
2233207,6260292
2233207,6669698
2233207,7041361
2233207,7274152
2233207,7302425
2233207,7319214
2233207,7424428
2233207,7428178
2233207,7512087
2233207,7524352
2233207,7640461
2233207,8911135
2233207,9684424
2240557,13580303
2240557,14007133
2240557,15500293
2240557,15542181
2240557,2489624
2240557,3757022
2240557,4236225
2240557,8938335
2240557,8943894
2240557,8944691
2240557,9027979
2240557,9911157
2249147,13085415
2249147,14762815
2249147,3253056
2249147,3254433
2249147,3500213
2249147,9738787
2277038,10524169
2277038,10527758
2277038,10561765
2277038,10594657
2277038,10749183
2277038,1077103
2277038,1176814
2277038,11968714
2277038,12284339
2277038,12387584
2277038,12408255
2277038,13533418
2277038,13719925
2277038,1374369
2277038,14000322
2277038,14007334
2277038,14407068
2277038,14440745
2277038,14627973
2277038,15209242
2277038,15624180
2277038,2382001
2277038,2480487
2277038,2481932
2277038,2720238
2277038,2797525
2277038,2858823
2277038,2997086
2277038,3643433
2277038,3668478
2277038,3970402
2277038,4039590
2277038,4061202
2277038,4115608
2277038,4273804
2277038,4461751
2277038,4759182
2277038,4774824
2277038,4775953
2277038,4815920
2277038,5446859
2277038,5698971
2277038,5749790
2277038,6023080
2277038,6058246
2277038,6140042
2277038,6142484
2277038,6260292
2277038,6669698
2277038,7041361
2277038,7274152
2277038,7302425
2277038,7319214
2277038,7424428
2277038,7428178
2277038,7512087
2277038,7524352
2277038,7640461
2277038,8911135
2277038,9684424
22897,11235214
22897,11255197
22897,11288508
22897,12728420
22897,12820438
22897,13131167
22897,13132266
22897,14425449
22897,14487167
22897,14524540
22897,14975671
22897,16063398
22897,16192407
22897,2144850
22897,3063211
22897,309374
22897,3165889
22897,3188100
22897,3453362
22897,3491642
22897,4660526
22897,4661768
22897,4697117
22897,5145361
22897,6239889
22897,8034472
22897,8207424
22897,9478993
22897,9479496
22897,9489252
22897,9571902
22897,9658760
22897,9711915
22897,9722288
2382001,10524169
2382001,10527758
2382001,10561765
2382001,10594657
2382001,10749183
2382001,1077103
2382001,1176814
2382001,11968714
2382001,12284339
2382001,12387584
2382001,12408255
2382001,13533418
2382001,13719925
2382001,1374369
2382001,14000322
2382001,14007334
2382001,14407068
2382001,14440745
2382001,14627973
2382001,15209242
2382001,15624180
2382001,2480487
2382001,2481932
2382001,2720238
2382001,2797525
2382001,2858823
2382001,2997086
2382001,3643433
2382001,3668478
2382001,3970402
2382001,4039590
2382001,4061202
2382001,4115608
2382001,4273804
2382001,4461751
2382001,4759182
2382001,4774824
2382001,4775953
2382001,4815920
2382001,5446859
2382001,5698971
2382001,5749790
2382001,6023080
2382001,6058246
2382001,6140042
2382001,6142484
2382001,6260292
2382001,6669698
2382001,7041361
2382001,7274152
2382001,7302425
2382001,7319214
2382001,7424428
2382001,7428178
2382001,7512087
2382001,7524352
2382001,7640461
2382001,8911135
2382001,9684424
2388557,10491238
2388557,15462782
2388557,5824682
2388557,7476403
2399589,10504148
2399589,10991118
2399589,12456905
2399589,12579168
2399589,13580303
2399589,14007133
2399589,14116929
2399589,15500293
2399589,15542181
2399589,15658798
2399589,2240557
2399589,2489624
2399589,2827056
2399589,3757022
2399589,4236225
2399589,6071932
2399589,6108827
2399589,7573728
2399589,8405194
2399589,8938335
2399589,8943894
2399589,8944691
2399589,9027979
2399589,9911157
2433520,10688443
2433520,3646648
2433520,3851255
2433520,5657551
2480487,10524169
2480487,10527758
2480487,10561765
2480487,10594657
2480487,10749183
2480487,1077103
2480487,1176814
2480487,11968714
2480487,12284339
2480487,12387584
2480487,12408255
2480487,13533418
2480487,13719925
2480487,1374369
2480487,14000322
2480487,14007334
2480487,14407068
2480487,14440745
2480487,14627973
2480487,15209242
2480487,15624180
2480487,2481932
2480487,2720238
2480487,2797525
2480487,2858823
2480487,2997086
2480487,3643433
2480487,3668478
2480487,3970402
2480487,4039590
2480487,4061202
2480487,4115608
2480487,4273804
2480487,4461751
2480487,4759182
2480487,4774824
2480487,4775953
2480487,4815920
2480487,5446859
2480487,5698971
2480487,5749790
2480487,6023080
2480487,6058246
2480487,6140042
2480487,6142484
2480487,6260292
2480487,6669698
2480487,7041361
2480487,7274152
2480487,7302425
2480487,7319214
2480487,7424428
2480487,7428178
2480487,7512087
2480487,7524352
2480487,7640461
2480487,8911135
2480487,9684424
2481932,10524169
2481932,10527758
2481932,10561765
2481932,10594657
2481932,10749183
2481932,1077103
2481932,1176814
2481932,11968714
2481932,12284339
2481932,12387584
2481932,12408255
2481932,13533418
2481932,13719925
2481932,1374369
2481932,14000322
2481932,14007334
2481932,14407068
2481932,14440745
2481932,14627973
2481932,15209242
2481932,15624180
2481932,2720238
2481932,2797525
2481932,2858823
2481932,2997086
